Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity_Avg,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
21/07/2015,Sydney,8.2,19.3,3,0.8,9.9,33,17,15,74,1033.1,1029.3,1,1,9.9,18.3,Yes
22/07/2015,Sydney,9.9,16.9,0,4,0.9,28,2,17,64,1027.4,1025,7,7,13.4,16.5,No
23/07/2015,Sydney,11.2,19.1,1.8,0.8,2.2,28,24,9,83,1026.1,1023.4,8,7,12,16.4,Yes
24/07/2015,Sydney,11.6,20,0,2,3.7,33,13,9,77,1020,1014.5,7,7,12.9,18.6,No
25/07/2015,Sydney,10.8,20.8,0,2.6,10.1,31,11,15,40,1017.5,1015.8,1,1,14.3,20.5,No
26/07/2015,Sydney,11,20.2,0,4.6,9.3,59,9,35,42,1017,1012.4,6,1,13.8,19.5,No
27/07/2015,Sydney,7.3,15.7,0,5,10.1,63,20,26,35,1025,1024.5,1,1,10.2,15.2,No
28/07/2015,Sydney,6.4,17.3,0,NA,9.6,NA,24,19,48,1032.9,1030.8,1,2,9.6,16.6,No
29/07/2015,Sydney,8.1,18.4,0,NA,8.5,NA,20,11,60,1035,1030.2,3,1,9.3,16.4,No
30/07/2015,Sydney,8.2,20.5,0,1,7.6,NA,11,NA,55,1026.3,1020.1,5,5,10.7,19.2,No
31/07/2015,Sydney,10.7,21,0,4.8,9.5,NA,6,9,40,1021.4,1019.5,2,1,14.7,20.4,No
1/08/2015,Sydney,9.4,22.3,0,3.4,9.2,61,15,28,41,1018.6,1015.6,6,6,14.3,20.7,No
2/08/2015,Sydney,14.3,24.7,0,5.4,7.8,43,9,20,41,1015.1,1010.4,5,5,16.9,23.8,No
3/08/2015,Sydney,8.4,19.4,0,5.4,10.1,57,20,17,39,1015.2,1013.7,1,1,11.7,19,No
4/08/2015,Sydney,8.3,15.1,0,3.8,4.6,33,19,2,50,1023,1018.9,7,4,8.9,14.4,No
5/08/2015,Sydney,5,14.2,0,0.6,4.8,48,20,19,46,1014.5,1010.3,6,6,9.4,13,No
6/08/2015,Sydney,6.8,16.4,0,3.8,8.5,37,22,11,46,1016.5,1016.7,3,7,9.5,14.3,No
7/08/2015,Sydney,6.7,18.5,0,2.8,10.1,33,26,17,50,1024,1021,1,2,10,16.1,No
8/08/2015,Sydney,7.9,17.5,0,2.6,8.9,33,19,24,54,1024.7,1022.5,5,1,11,16.3,No
9/08/2015,Sydney,6.2,17.6,0,1.8,9.5,30,20,13,62,1024.8,1019.6,1,1,9.1,16.3,No
10/08/2015,Sydney,8.6,20.6,0,2.6,10.2,33,13,20,54,1017.7,1012.9,1,1,11.8,18.8,No
11/08/2015,Sydney,9.8,21,0,5,10.5,30,17,9,40,1014.6,1011.1,1,1,13.3,20.4,No
12/08/2015,Sydney,8.4,17.5,0,3.8,8.7,74,19,28,46,1007.9,1004,1,1,11.1,16.2,No
13/08/2015,Sydney,9.4,19.8,0,4.8,10.5,48,28,17,37,1014.9,1014.7,1,1,12.3,19.3,No
14/08/2015,Sydney,7.9,20.4,0,4,10.5,30,15,19,47,1025.1,1023.4,1,1,11.8,18,No
15/08/2015,Sydney,8.2,18.1,0,3,7.3,30,20,19,62,1030.5,1028.8,3,5,12.4,17,No
16/08/2015,Sydney,10.5,19.8,0,3,9.2,28,13,15,67,1027.4,1021.4,5,4,14,17.4,No
17/08/2015,Sydney,9.3,20.5,5.6,2.8,10.4,46,13,13,41,1017.1,1013.3,3,1,13.4,20.4,Yes
18/08/2015,Sydney,10.9,16.2,0,4.4,10.4,39,20,19,43,1020.8,1021,1,2,12.6,14.7,No
19/08/2015,Sydney,9,17,0,3.6,6.6,24,17,13,56,1027.2,1025,3,6,12.5,16.4,No
20/08/2015,Sydney,8.2,18.9,0,2.6,9.8,31,11,20,65,1028.3,1025,1,1,12.1,18.7,No
21/08/2015,Sydney,9.4,21,0,3.8,9.4,31,13,15,68,1025.8,1021.2,0,7,13,19.8,No
22/08/2015,Sydney,12.9,28.3,0,4.2,9.4,33,19,11,39,1021,1016.2,2,5,19.8,26.9,No
23/08/2015,Sydney,15.4,18.5,2.4,6.4,0.2,22,7,7,79,1021.8,1018.4,7,7,15.6,17.9,Yes
24/08/2015,Sydney,15.1,17.4,4.2,1.8,0.6,59,17,9,93,1018.4,1015,8,7,16.3,16.4,Yes
25/08/2015,Sydney,12.5,19.9,54.4,5,4.4,56,22,20,60,1013.4,1012.8,7,7,16.1,18.7,Yes
26/08/2015,Sydney,12.3,20.2,5.2,2.8,6.3,28,13,13,70,1018.1,1017.8,7,7,16.3,18.9,Yes
27/08/2015,Sydney,11.6,20.5,0,3,4.3,52,9,17,66,1019.7,1015.1,7,6,15.1,20.1,No
28/08/2015,Sydney,10.6,20.8,0,2.8,9.2,48,22,20,46,1019.8,1018.9,3,5,14.6,18.5,No
29/08/2015,Sydney,9,20.3,0,4.2,10.8,30,13,15,46,1022.7,1017.9,1,2,13,20.1,No
30/08/2015,Sydney,8.3,18.7,0,3.6,10.8,39,20,22,48,1020.3,1017.5,1,3,12.1,18.1,No
31/08/2015,Sydney,9.6,19.7,0,4.8,10.9,35,15,22,44,1017.3,1013.8,1,2,13.9,18.4,No
1/09/2015,Sydney,9,19.7,0,3.2,10.8,31,17,13,45,1015.8,1013.3,1,1,12.7,17,No
2/09/2015,Sydney,8,18.8,0,4,10.4,31,11,19,54,1018,1012,5,1,11.9,18.6,No
3/09/2015,Sydney,11.2,20.8,2.8,5.6,8,52,20,24,49,1006,1005.6,3,6,14.4,20.6,Yes
4/09/2015,Sydney,12.5,19.5,20.4,4,5.7,48,19,20,73,1021.5,1020.5,7,2,13.7,18.3,Yes
5/09/2015,Sydney,11.5,21.7,0,2.8,9.3,37,17,24,61,1022.3,1019.6,1,5,15.2,18.7,No
6/09/2015,Sydney,12.7,17.5,0.4,5.4,1,24,11,6,76,1024.9,1021.9,7,7,14.6,16,No
7/09/2015,Sydney,11.1,24.9,0.2,0.6,9.3,54,9,15,47,1018.3,1013.3,2,4,17.4,22.7,No
8/09/2015,Sydney,10,20,0,6.8,11,52,30,24,37,1018.8,1015.7,1,2,13.3,19.7,No
9/09/2015,Sydney,9.8,20.2,0,5,10.9,NA,20,17,44,1023.1,1022,1,1,15.4,18.9,No
10/09/2015,Sydney,11.3,19.6,0,4.8,6.5,37,13,15,50,1030.9,1029.8,1,7,15.5,18.9,No
11/09/2015,Sydney,14,21.3,0,4,9.1,39,11,24,50,1032.1,1027.6,1,0,17.6,20.5,No
12/09/2015,Sydney,10.9,25.4,0,7.4,10.4,24,11,19,56,1028.5,1024.7,1,5,17.2,21.3,No
13/09/2015,Sydney,12.4,22.3,0,3.8,10.6,30,11,20,61,1028.5,1025,1,1,18.3,21.4,No
14/09/2015,Sydney,15.3,23.6,0,5,10.7,43,17,24,59,1025.9,1020.5,1,1,20.7,21.4,No
15/09/2015,Sydney,15.8,29.8,0,6.4,11,NA,9,35,29,1015.4,1009,1,3,23.5,29.2,No
16/09/2015,Sydney,12.4,21.1,0,10.2,10.2,37,19,26,51,1017.7,1015,2,3,17.2,19.3,No
17/09/2015,Sydney,12.2,19.9,0,4.2,8.2,43,9,28,55,1018.4,1018.3,3,7,18,17.7,No
18/09/2015,Sydney,13.6,20,2.2,6.4,7.7,52,20,26,55,1026.2,1025.5,5,2,15.8,18.9,Yes
19/09/2015,Sydney,12.5,19.5,10.8,5.4,7.3,33,17,24,71,1026.5,1023.9,7,6,14.7,18.1,Yes
20/09/2015,Sydney,12.5,18.6,0.4,4,3.4,37,11,13,67,1024.5,1021.7,5,7,16.6,17.4,No
21/09/2015,Sydney,12.4,22.5,0.2,1.6,10.4,35,15,15,67,1019.9,1015.2,1,2,16.3,21.3,No
22/09/2015,Sydney,14.6,19.5,0.2,6.2,9.2,59,24,37,42,1016.8,1017.5,3,2,18.7,17.8,No
23/09/2015,Sydney,10,16.2,0.2,8.8,6.5,69,31,35,65,1025.5,1025.4,3,7,13.3,11.7,No
24/09/2015,Sydney,8.3,16.3,3.2,4,6.1,65,22,28,63,1025.6,1024.6,7,7,13,13.6,Yes
25/09/2015,Sydney,10.1,16.4,31.8,2.8,4.3,54,13,26,77,1029.3,1027.8,7,7,13.4,15.9,Yes
26/09/2015,Sydney,11.1,20.1,3.4,4.4,7.7,43,22,24,67,1028.5,1025.4,6,3,14.4,18.4,Yes
27/09/2015,Sydney,12.3,19.2,3.6,3.8,6.2,46,20,20,61,1023.7,1021.1,7,7,15.3,18.3,Yes
28/09/2015,Sydney,10.9,20.8,0.2,4.2,11,28,15,17,53,1021.1,1017.8,1,1,17.3,19.1,No
29/09/2015,Sydney,11.9,23.4,0,5.8,3.4,50,15,17,57,1019.5,1015.8,0,1,19.1,21.7,No
30/09/2015,Sydney,16.7,21.4,0,5.6,6.4,33,17,20,60,1022.1,1021.4,7,7,21,18.7,No
1/10/2015,Sydney,16.8,22.9,0,5.6,9.6,33,6,24,67,1026.4,1022.8,4,1,19.9,21.7,No
2/10/2015,Sydney,16.5,23,0,4.8,10.5,33,4,24,57,1033.4,1031.8,1,1,21.3,21.1,No
3/10/2015,Sydney,14.2,27.5,0,7.2,11.1,22,13,11,55,1030.6,1024.7,0,1,21.5,27.3,No
4/10/2015,Sydney,19.8,33.8,0,8,8.2,46,4,28,21,1023.4,1021.8,7,7,26.4,32.6,No
5/10/2015,Sydney,16.1,37,0,11,11.4,20,11,11,29,1024,1021.1,1,7,21.1,35.6,No
6/10/2015,Sydney,20.3,32.3,0,8.6,11.4,43,15,17,32,1023.2,1019.7,1,1,23.8,30.6,No
7/10/2015,Sydney,19.7,21.5,0,13.2,1.3,67,39,26,59,1029.6,1033.6,5,7,20.3,19,No
8/10/2015,Sydney,17,21.1,0,6.6,2.2,35,13,20,55,1038.8,1036,7,7,18.5,19.9,No
9/10/2015,Sydney,16.8,22.7,0,5.4,8.7,43,15,24,51,1034.4,1029.7,7,5,20.1,22,No
10/10/2015,Sydney,15.7,24.3,0,6.8,9.5,24,2,17,61,1028.9,1025.8,1,4,21.2,22.3,No
11/10/2015,Sydney,15,24.3,0,5.6,6.4,41,9,11,71,1022.7,1018.6,6,7,18.7,21.4,No
12/10/2015,Sydney,16.5,29.5,3.6,5,9.6,43,11,19,53,1016.7,1012.4,1,6,22.7,23.4,Yes
13/10/2015,Sydney,17.5,20.4,1.6,7.8,0.8,37,20,20,80,1022.3,1022.3,4,8,18.3,19.8,Yes
14/10/2015,Sydney,16.9,23.3,3.4,1.4,8.3,37,6,20,68,1026.8,1025.2,7,1,20.1,22.7,Yes
15/10/2015,Sydney,16.3,24,0,7,12,44,13,30,64,1026.2,1022,1,0,21.6,23.1,No
16/10/2015,Sydney,17.3,27.5,0,6.8,11.9,43,6,20,56,1021.7,1018.7,0,1,23.3,27.3,No
17/10/2015,Sydney,19.1,26,0,9.8,9.7,31,17,15,65,1023.1,1021.4,1,4,21.5,23,No
18/10/2015,Sydney,18.8,23.2,1.4,7.2,3.8,35,17,15,63,1029.2,1027.9,8,7,19.5,22.1,Yes
19/10/2015,Sydney,19.4,24.6,0.2,4.2,8.2,39,11,24,68,1026.6,1022.4,7,4,21.8,24.4,No
20/10/2015,Sydney,18.7,26.8,0.4,6.8,7.7,35,6,15,58,1020.6,1016.3,2,2,23.7,26,No
21/10/2015,Sydney,19.7,27.9,1,7.6,3.4,31,2,9,51,1013.8,1011.5,4,7,24.5,26.3,No
22/10/2015,Sydney,18.6,20.5,8.4,5,0.7,61,11,31,82,1011.4,1010.3,7,7,19.6,20.1,Yes
23/10/2015,Sydney,14.5,21.4,14.8,2.8,3.4,41,19,17,63,1022.1,1021.6,7,7,16.6,19.4,Yes
24/10/2015,Sydney,12.9,22.3,0.2,4.6,12,39,13,26,58,1024.4,1020.9,5,1,17.8,20.7,No
25/10/2015,Sydney,15.2,24.9,0,7.4,10.2,43,7,19,61,1022.1,1017.8,2,3,21.1,22.3,No
26/10/2015,Sydney,17.5,29.4,0,7,5.2,69,9,13,54,1014.4,1015.1,3,7,24.6,22.2,No
27/10/2015,Sydney,15.5,19.6,7.6,7.8,2,54,19,30,56,1025.8,1025.8,8,7,16.5,19.3,Yes
28/10/2015,Sydney,13.4,21.2,0.4,3.8,8.2,31,9,20,58,1025.3,1022.5,7,5,16.4,20.6,No
29/10/2015,Sydney,15.7,23,0,5.4,11.4,31,7,22,48,1023.6,1022.1,5,1,18.2,21.9,No
30/10/2015,Sydney,14.1,23.1,0,8,9.3,39,7,24,54,1023.8,1020.8,1,7,19,21.8,No
31/10/2015,Sydney,17.1,24.2,0,8,5.7,48,19,28,60,1021.8,1018.6,7,8,22.2,22.5,No
1/11/2015,Sydney,17.5,26.8,0,7.8,9,44,15,17,63,1015.2,1010.6,1,3,21.9,25.4,No
2/11/2015,Sydney,18.2,30.7,26,6.6,9.1,46,13,15,64,1011.2,1009,5,5,21.6,26.4,Yes
3/11/2015,Sydney,18.6,20,1.4,6.8,0,35,19,17,90,1017,1016.5,8,8,19,19.2,Yes
4/11/2015,Sydney,17.1,19.6,3.8,1.4,0,56,24,31,87,1017.6,1016.3,8,8,19.5,19.4,Yes
5/11/2015,Sydney,16,23.4,13,0,0.7,50,30,26,87,1014.8,1010.5,8,8,18.2,20.5,Yes
6/11/2015,Sydney,18.2,28.3,11.6,3.2,5.2,33,9,13,82,1007.7,1006.3,4,7,23.3,20.5,Yes
7/11/2015,Sydney,18.4,24.6,10,5.6,5.3,46,9,28,69,1012.3,1012.3,3,7,22.5,21.8,Yes
8/11/2015,Sydney,16.2,21.7,0.4,7.2,4.6,46,17,26,66,1020.7,1020,7,6,18,20.4,No
9/11/2015,Sydney,13.7,23.3,0,6.4,12.3,30,11,17,54,1021.3,1017.5,5,1,19.5,21.8,No
10/11/2015,Sydney,15.2,25.6,0,6,11.3,30,2,19,53,1016,1013.5,3,7,20.6,24.8,No
11/11/2015,Sydney,18.9,23.9,0,8.6,0,31,13,11,74,1020.3,1020.3,7,7,20,22.1,No
12/11/2015,Sydney,18.3,25.5,2.4,NA,4.2,43,17,17,61,1020.4,1018,7,8,23.5,22.2,Yes
13/11/2015,Sydney,18,28.8,0.4,8.4,7.4,48,7,6,62,1013.1,1009.8,1,7,22.7,23.3,No
14/11/2015,Sydney,17.7,20.1,18.2,9,0,33,15,19,76,1014.4,1013.4,8,8,18.7,18.9,Yes
15/11/2015,Sydney,14.9,20.9,29.6,2.2,0.8,46,24,19,67,1017.7,1017.4,7,7,18.2,18.5,Yes
16/11/2015,Sydney,14.3,22.6,5,4.4,13,31,17,20,50,1020,1018,5,1,19.1,21.7,Yes
17/11/2015,Sydney,14.4,25.1,0,8,12.6,44,6,22,51,1019.1,1016,0,2,20.2,23.7,No
18/11/2015,Sydney,17.4,36.5,0,11,13,57,11,22,31,1013.6,1009.7,5,1,25.1,35.6,No
19/11/2015,Sydney,18.8,31.2,0,10.4,12.5,28,9,17,58,1015,1011.7,1,4,23.1,28.6,No
20/11/2015,Sydney,21.4,40.9,0,8.8,12.4,54,2,28,38,1012.5,1006.3,1,1,25.2,40.7,No
21/11/2015,Sydney,20.3,22.1,0,14.6,0.3,54,13,24,61,1015.6,1017.3,7,7,20.8,20.7,No
22/11/2015,Sydney,19,22.4,0,6.2,2.7,33,17,17,59,1019.7,1016.7,7,8,19.8,20.8,No
23/11/2015,Sydney,17.1,26.5,0,3.8,11.5,52,11,30,56,1011.9,1010.8,1,2,22.4,25.4,No
24/11/2015,Sydney,18.7,25.2,0,8,11.4,52,13,28,56,1017.4,1014.1,4,1,23.6,23,No
25/11/2015,Sydney,17.3,32.7,0,9,NA,50,9,24,53,1013.1,1007.4,1,0,22.4,28.7,No
26/11/2015,Sydney,22.4,37.8,0,12.6,9.6,74,28,35,23,999.8,1.00E+03,1,2,32.4,36,No
27/11/2015,Sydney,16.5,22.6,0.6,14.6,7.1,37,4,22,57,1016.1,1013.8,7,4,21.1,21.6,No
28/11/2015,Sydney,19.1,23.8,0,7.4,0.3,37,20,17,62,1016.7,1016,8,8,21.5,22.5,No
29/11/2015,Sydney,19.9,26,0,6.4,7.1,43,17,22,73,1013.7,1009.7,7,2,21.1,25.1,No
30/11/2015,Sydney,18.2,26.3,0.2,7.4,11.1,48,7,22,65,1012.4,1008.7,4,1,21.1,23.8,No
1/12/2015,Sydney,19,33.3,0,8,10.4,63,9,31,46,1010.3,1006.7,1,5,26.3,32,No
2/12/2015,Sydney,19.2,22.8,0,14.2,5.3,61,22,35,63,1015.1,1017,7,7,21,19.4,No
3/12/2015,Sydney,17.1,21.7,0,9.2,8.1,31,11,20,51,1027.1,1026,7,5,19.4,20.3,No
4/12/2015,Sydney,14.6,23.6,0,6.4,9.3,28,6,19,49,1026.3,1024.1,4,3,20.3,22.8,No
5/12/2015,Sydney,15.5,24.9,0,8,NA,39,7,20,54,1022.6,1018.9,1,1,21,24.1,No
6/12/2015,Sydney,16.6,25.8,0,9,12.7,35,7,24,52,1020.5,1017.8,3,5,23,24.9,No
7/12/2015,Sydney,18.8,25.5,0,9.2,7.9,39,9,22,59,1021.4,1019.9,7,7,23.2,24.1,No
8/12/2015,Sydney,20.9,25,0,7.6,0.3,43,11,17,66,1018.6,1015.8,7,7,22.7,24.4,No
9/12/2015,Sydney,21.3,33.3,0.8,4.6,8.6,61,7,17,64,1014.2,1012.1,5,3,24.6,27.5,No
10/12/2015,Sydney,20.2,25.5,15.2,10,6.4,44,7,19,72,1015.9,1011.7,7,3,21.3,25,Yes
11/12/2015,Sydney,21.2,35.3,0.2,6.4,8.8,59,17,30,40,1005.8,1001.1,3,7,24.4,34.7,No
12/12/2015,Sydney,18.4,22.6,0,12.2,5.8,39,15,28,54,1014.7,1015.1,3,4,20.8,21.4,No
13/12/2015,Sydney,18.2,24.4,0,7.6,6.5,48,19,30,57,1019.3,1016.1,5,7,21.4,23.2,No
14/12/2015,Sydney,18.3,29.6,0,8,13.1,28,9,19,61,1015.4,1013.4,3,3,23.4,25.5,No
15/12/2015,Sydney,20.6,26.9,0,10,5.7,43,11,22,69,1015.3,1012.5,6,8,23.1,25,No
16/12/2015,Sydney,21.1,23.4,0.6,5.4,1.8,80,22,13,85,1014.8,1016.7,7,8,22.9,18.2,No
17/12/2015,Sydney,16.6,26.1,9.8,NA,12,37,9,24,65,1018.5,1016.9,4,1,21.6,24.6,Yes
18/12/2015,Sydney,19,27.5,0,13.6,12.3,46,15,30,56,1016.8,1014,0,1,24.5,27.1,No
19/12/2015,Sydney,20.3,29,0,9.4,13.2,52,9,20,56,1014.6,1012.8,1,1,26.3,27.5,No
20/12/2015,Sydney,19.9,30.3,0,13,NA,56,11,31,57,1013.4,1008.7,1,1,24.6,28.5,No
21/12/2015,Sydney,23.6,29.1,0,14,3.6,50,7,22,68,1014.8,1017.2,6,8,27.1,21.5,No
22/12/2015,Sydney,17.7,21.8,29.8,4.4,0,44,19,2,90,1023.2,1021.5,8,8,17.8,17.7,Yes
23/12/2015,Sydney,17.3,23,34,3.6,4.5,31,13,22,62,1019.4,1017.7,7,7,21.8,22,Yes
24/12/2015,Sydney,16.9,24.6,1,5,9.5,37,20,20,56,1019.9,1018.7,4,2,21.6,23.9,No
25/12/2015,Sydney,17.5,25.2,0,7,9.6,35,4,20,52,1018.7,1015.4,5,4,21.8,24.5,No
26/12/2015,Sydney,18.8,26.1,0.6,7.4,6.1,39,17,17,76,1009.7,1006,5,7,22.7,23.4,No
27/12/2015,Sydney,17.1,23,1.8,8.8,5.7,59,22,28,61,1016.7,1018.4,8,1,17.1,22.3,Yes
28/12/2015,Sydney,15.3,22.6,2.6,5.8,4.8,44,20,24,64,1023.7,1023,7,7,16.7,21.6,Yes
29/12/2015,Sydney,15.4,24.9,0.2,7.4,12.5,35,20,22,45,1022.4,1020.7,6,1,21.2,24.1,No
30/12/2015,Sydney,15,25.6,0,7.4,13.1,26,6,19,55,1019.9,1018.7,0,1,20.2,23.7,No
31/12/2015,Sydney,17.4,26.7,0,8,12.7,NA,9,24,57,1019.4,1016.8,1,5,21.3,24.2,No
1/01/2016,Sydney,17.9,25.6,0,11,12.3,35,2,28,55,1016.4,1013.7,6,4,22.9,24.2,No
2/01/2016,Sydney,18,25.4,0,6.8,3.3,28,0,19,56,1013.4,1012.3,7,7,22.3,23.5,No
3/01/2016,Sydney,20.2,24.6,0,8,0,44,20,22,74,1015.2,1014.7,8,8,22.2,19.9,No
4/01/2016,Sydney,18.6,23.6,15,6.4,0.7,46,6,7,88,1016.8,1016.3,8,8,18.8,19.1,Yes
5/01/2016,Sydney,17.8,20.3,34.2,0,0,54,26,26,87,1016.5,1014.6,8,8,19.1,19.5,Yes
6/01/2016,Sydney,17.4,18.6,51.4,8,0,48,19,20,92,1012.3,1011.6,8,8,18.2,17.9,Yes
7/01/2016,Sydney,16.5,24.4,41.4,2,7.6,NA,22,24,79,1014,1015.8,7,7,18.1,21,Yes
8/01/2016,Sydney,15.5,25.4,0.4,6.6,12.1,NA,4,19,56,1020.1,1019,NA,1,20.6,24.1,No
9/01/2016,Sydney,18.5,25.5,0,7,8.6,31,2,22,62,1021.9,1018.8,5,6,21.2,24.5,No
10/01/2016,Sydney,18.5,27.1,0,8,12.2,41,9,26,60,1020.4,1017.5,3,1,22.9,26.2,No
11/01/2016,Sydney,20.5,31.6,0,9,12.1,28,7,15,61,1013.3,1009.1,1,1,24.5,31.1,No
12/01/2016,Sydney,23.5,34,0,10.6,4.4,52,2,24,63,1010.4,1012.1,6,7,26.5,25.9,No
13/01/2016,Sydney,21.3,31,0,6,11,37,4,28,64,1019.7,1016.2,3,1,23.2,26.7,No
14/01/2016,Sydney,22.7,39.2,0,8.4,NA,74,6,15,47,1011.7,1008.1,1,7,30.8,32.4,No
15/01/2016,Sydney,14.3,21.7,34,12.2,2.7,54,19,22,82,1024.4,1024,8,7,14.5,19.4,Yes
16/01/2016,Sydney,14.3,23.8,5.4,6,7.2,43,20,20,56,1026.9,1026.1,7,5,19.7,22.8,Yes
17/01/2016,Sydney,16,26.1,0,5.6,11.8,33,13,22,60,1025.1,1022.6,6,4,20.4,25.1,No
18/01/2016,Sydney,16.7,27,0,7,13.5,35,6,20,60,1020.6,1017.7,2,2,22.1,25.1,No
19/01/2016,Sydney,19.2,30.2,0,8,13,41,6,13,57,1017.4,1013.3,3,3,24.2,29.2,No
20/01/2016,Sydney,21.9,37.5,0,11.8,10,39,4,9,39,1012.6,1009.8,1,6,27.9,32.1,No
21/01/2016,Sydney,23.6,33.5,0,11.6,6.9,61,4,20,57,1010.5,1007.4,5,4,26.2,32.3,No
22/01/2016,Sydney,22.8,29.2,30.6,10.4,1.4,30,7,13,81,1011,1006.4,7,7,24.9,25.7,Yes
23/01/2016,Sydney,22.3,26,13,3.4,9.5,NA,17,33,60,1006.7,1008.6,3,6,25.6,25.5,Yes
24/01/2016,Sydney,20.8,25,0,6.6,0.6,31,11,15,68,1013.4,1012.1,8,7,21.9,24.1,No
25/01/2016,Sydney,21.6,25.2,0,4.6,0,NA,13,13,69,1014.5,1013.3,8,8,23.2,24.7,No
26/01/2016,Sydney,21.6,27.8,0,2.4,8.7,NA,11,19,64,1017.7,1017.3,8,4,22.9,26.4,No
27/01/2016,Sydney,20.8,24.9,2.2,9.8,0.5,48,17,15,65,1016.2,1014,6,8,24,24.3,Yes
28/01/2016,Sydney,21.4,27.6,0.4,5.6,6.7,39,17,15,69,1008.2,1004.7,7,7,23.5,27.2,No
29/01/2016,Sydney,22.4,28.1,0,5,8.2,65,11,6,79,1003.3,1001.9,3,7,26.3,23.2,No
30/01/2016,Sydney,19.5,28.7,9,3,3,70,17,17,73,1004.9,1002.7,8,7,22.4,28.1,Yes
31/01/2016,Sydney,19.7,31.1,12.8,5.8,10,48,15,26,55,1004.4,1003.3,1,5,22.6,31,Yes
1/02/2016,Sydney,21.8,26.5,0.2,8,7.4,43,2,15,47,1004.2,1001.1,5,4,26,25.5,No
2/02/2016,Sydney,17,27.9,2,5,12.9,33,17,24,54,1006.3,1004,2,3,20.9,26.6,Yes
3/02/2016,Sydney,19.3,28.3,0,7.6,10.7,43,4,26,63,1003.6,1002.2,5,4,23.4,27.7,No
4/02/2016,Sydney,19.1,24.8,10.8,7.6,0.8,59,24,33,71,1012,1012.8,8,7,19.7,23.5,Yes
5/02/2016,Sydney,19.6,26.1,3.6,9.6,6.8,56,31,39,58,1017.4,1017.6,6,5,22,23.9,Yes
6/02/2016,Sydney,19.9,27,1.8,8.8,8.1,37,20,20,62,1018,1016.9,7,3,22.8,26.4,Yes
7/02/2016,Sydney,19.1,27.4,0,7.2,10.1,30,9,17,65,1018,1016.6,5,3,22.5,25.7,No
8/02/2016,Sydney,19,28,0,4.6,12.6,24,11,17,61,1019.1,1017.9,2,1,23,27,No
9/02/2016,Sydney,21,27.7,0,9.8,10.3,39,26,19,59,1020.7,1019.6,6,1,25,27.3,No
10/02/2016,Sydney,19.6,28.5,0.2,7.6,12.7,43,11,22,57,1016.7,1012.9,2,1,23.2,27.6,No
11/02/2016,Sydney,20.7,28.4,0,10.4,9.6,26,6,20,62,1015.8,1014.2,3,7,24.6,26.7,No
12/02/2016,Sydney,21.5,28.8,0,6.4,12,33,7,22,61,1017,1015.1,2,1,25.4,27.5,No
13/02/2016,Sydney,20.7,28.9,0,8.8,12.1,46,9,24,57,1014.6,1011.5,1,1,25.3,27.7,No
14/02/2016,Sydney,21.1,32.5,0,9.6,10.4,48,2,4,56,1008.4,1005.3,1,5,26.2,31.5,No
15/02/2016,Sydney,22.3,29.3,0,8,6.9,31,15,20,69,1011.8,1007.7,7,3,24.1,27.4,No
16/02/2016,Sydney,21.5,27.9,0,7,10.8,48,17,31,44,1009.1,1008.8,1,2,25.3,25.6,No
17/02/2016,Sydney,19.5,26,0,8.8,10.4,39,22,22,46,1011.4,1008.4,3,1,20.5,25.5,No
18/02/2016,Sydney,18.3,26.4,0,8,11.7,30,11,19,53,1009.8,1008.7,3,1,22.9,26.1,No
19/02/2016,Sydney,20.5,29.4,0,8,11.1,35,9,20,65,1012.4,1009.8,4,1,23.7,28.6,No
20/02/2016,Sydney,23.1,29.3,0,9.4,5.9,52,24,26,64,1017.7,1018.2,7,5,24.6,28.8,No
21/02/2016,Sydney,21.4,27,6,8.2,4.8,37,9,13,78,1025.4,1024.6,6,4,21.9,26.6,Yes
22/02/2016,Sydney,20.8,28.8,1.2,3.8,11.6,39,11,24,65,1025.4,1022,1,6,24.3,28,Yes
23/02/2016,Sydney,21.8,29.7,0,9.4,12.4,43,9,22,57,1021.3,1017.7,1,1,25.4,28.2,No
24/02/2016,Sydney,20.9,29.5,0,11,12.3,46,11,26,59,1016.1,1012.9,0,1,26.1,28.4,No
25/02/2016,Sydney,21.9,32.8,0,8.4,12.2,44,7,17,54,1012.4,1009.3,0,0,26.1,32.2,No
26/02/2016,Sydney,23.2,27.8,0,12.2,5.2,63,28,22,64,1014.9,1015.5,1,7,25.4,26.7,No
27/02/2016,Sydney,22.5,27.5,0,6,10,33,17,22,58,1019.3,1019,7,5,26,25.2,No
28/02/2016,Sydney,20.7,28.1,0,8,10.1,28,11,17,58,1018.8,1017.2,1,1,23.7,26.3,No
29/02/2016,Sydney,20.5,27.7,0,11.2,5.7,31,9,20,67,1021.2,1020.4,7,5,23,27.5,No
1/03/2016,Sydney,21.3,28.2,0,4.2,7.7,33,4,26,60,1022,1019.9,4,1,23.6,27.6,No
2/03/2016,Sydney,20.3,28.8,0,7.8,10.7,50,13,30,56,1021.1,1018.9,7,7,25.1,28.1,No
3/03/2016,Sydney,22.2,28.7,0,8.2,10.2,46,4,26,65,1021.3,1019.4,3,4,25.2,28.4,No
