Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity_Avg,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday
5/10/2015,SydneyAirport,15.6,37.5,0,11,11.4,30,13,15,23,1023.8,1020.6,1,7,No
6/10/2015,SydneyAirport,20,36.4,0,8.6,11.4,52,13,30,26,1023,1019.3,1,1,No
7/10/2015,SydneyAirport,19,20.3,0,13.2,1.3,78,46,31,66,1029.6,1033.7,5,7,No
8/10/2015,SydneyAirport,16.6,21.5,0,6.6,2.2,48,19,33,55,1038.8,1035.9,7,7,No
9/10/2015,SydneyAirport,17.4,24.7,0,5.4,8.7,41,20,28,46,1034.3,1029.6,7,5,No
10/10/2015,SydneyAirport,16.1,26.2,0,6.8,9.5,28,9,17,61,1028.9,1025.6,1,4,No
11/10/2015,SydneyAirport,15.1,26.1,0,5.6,6.4,41,9,17,63,1022.6,1018.4,6,7,No
12/10/2015,SydneyAirport,16.7,29.7,2.2,5,9.6,59,13,24,56,1016.6,1012.2,1,6,Yes
13/10/2015,SydneyAirport,17.3,21.7,3.4,7.8,0.8,52,35,20,86,1022.3,1022.4,4,8,Yes
14/10/2015,SydneyAirport,17,25.4,2.6,1.4,8.3,43,9,30,61,1026.8,1025.1,7,1,Yes
15/10/2015,SydneyAirport,17.1,26.2,0,7,12,54,22,35,57,1026,1021.5,1,0,No
16/10/2015,SydneyAirport,18.1,32,0,6.8,11.9,48,11,26,52,1021.6,1018.2,0,1,No
17/10/2015,SydneyAirport,19.4,24.5,0,9.8,9.7,44,26,17,70,1023,1021.3,1,4,No
18/10/2015,SydneyAirport,18.9,22.6,1,7.2,3.8,37,26,17,65,1029.3,1027.9,8,7,No
19/10/2015,SydneyAirport,19.2,27.1,1,4.2,8.2,46,9,33,66,1026.4,1022.2,7,4,No
20/10/2015,SydneyAirport,19.4,30.7,0,6.8,7.7,46,13,28,52,1020.2,1015.8,2,2,No
21/10/2015,SydneyAirport,19,29.1,4.8,7.6,3.4,39,9,9,58,1013.8,1011.4,4,7,Yes
22/10/2015,SydneyAirport,18.8,20.3,3.6,5,0.7,74,17,43,87,1011.5,1010.3,7,7,Yes
23/10/2015,SydneyAirport,14.8,19.4,6,2.8,3.4,54,28,22,65,1022.1,1021.7,7,7,Yes
24/10/2015,SydneyAirport,13.2,24,0,4.6,12,44,13,31,54,1024.3,1020.6,5,1,No
25/10/2015,SydneyAirport,15.5,25.8,0,7.4,10.2,52,11,35,60,1021.9,1017.4,2,3,No
26/10/2015,SydneyAirport,17.1,26.4,0,7,5.2,85,9,13,54,1014.3,1014.4,3,7,No
27/10/2015,SydneyAirport,15.7,18.4,3.8,7.8,2,70,44,37,57,1025.8,1025.9,8,7,Yes
28/10/2015,SydneyAirport,13.5,21.8,1,3.8,8.2,33,9,20,58,1025.4,1022.5,7,5,No
29/10/2015,SydneyAirport,13.7,23.3,0,5.4,11.4,39,0,28,44,1023.6,1021.9,5,1,No
30/10/2015,SydneyAirport,15.3,24.8,0,8,9.3,44,9,31,47,1023.7,1020.6,1,7,No
31/10/2015,SydneyAirport,16.6,25.9,0,8,5.7,54,30,33,56,1021.7,1018.2,7,8,No
1/11/2015,SydneyAirport,17.5,28.7,0,7.8,9,56,15,35,59,1015,1010.1,1,3,No
2/11/2015,SydneyAirport,18.4,31.6,9.8,6.6,9.1,52,15,24,59,1011.1,1008.9,5,5,Yes
3/11/2015,SydneyAirport,17.9,19.6,0.2,6.8,0,44,28,31,91,1017.1,1016.7,8,8,No
4/11/2015,SydneyAirport,17,19.6,3.8,1.4,0,63,28,33,92,1017.8,1016.5,8,8,Yes
5/11/2015,SydneyAirport,16.4,23.6,10.6,0,0.7,63,31,37,84,1014.9,1010.3,8,8,Yes
6/11/2015,SydneyAirport,18.3,30,9,3.2,5.2,44,22,11,70,1007.5,1006.1,4,7,Yes
7/11/2015,SydneyAirport,17.8,24.1,4.8,5.6,5.3,54,13,26,81,1012.3,1012.7,3,7,Yes
8/11/2015,SydneyAirport,16.3,20.2,0,7.2,4.6,52,31,31,72,1020.7,1020.1,7,6,No
9/11/2015,SydneyAirport,13.8,23.3,0,6.4,12.3,33,9,20,56,1021.4,1017.3,5,1,No
10/11/2015,SydneyAirport,15.8,27.3,0,6,11.3,39,9,22,46,1015.9,1013.1,3,7,No
11/11/2015,SydneyAirport,19.1,24.4,0,8.6,0,46,20,9,72,1020.3,1020.3,7,7,No
12/11/2015,SydneyAirport,18.3,26.4,NA,NA,4.2,54,24,28,59,1020.3,1017.9,7,8,NA
13/11/2015,SydneyAirport,17.7,28.4,2.8,8.4,7.4,44,11,28,56,1013.1,1009.3,1,7,Yes
14/11/2015,SydneyAirport,16.9,20.8,18.8,9,0,46,26,19,84,1014.6,1013.3,8,8,Yes
15/11/2015,SydneyAirport,15.3,19.7,17.2,2.2,0.8,54,31,37,73,1017.8,1017.4,7,7,Yes
16/11/2015,SydneyAirport,14.5,22,6.2,4.4,13,41,22,22,53,1020.2,1018.1,5,1,Yes
17/11/2015,SydneyAirport,14.3,26.2,0,8,12.6,50,13,33,44,1019.2,1015.6,0,2,No
18/11/2015,SydneyAirport,17.6,37.1,0,11,13,57,13,28,26,1013.5,1009.4,5,1,No
19/11/2015,SydneyAirport,18.3,35,0,10.4,12.5,35,11,17,49,1015,1011.1,1,4,No
20/11/2015,SydneyAirport,20.9,42.8,0,8.8,12.4,69,9,43,34,1012.2,1006.1,1,1,No
21/11/2015,SydneyAirport,19.9,22.1,0,14.6,0.3,61,26,30,66,1015.6,1017.4,7,7,No
22/11/2015,SydneyAirport,18.3,23.2,0,6.2,2.7,37,20,20,54,1019.8,1016.7,7,8,No
23/11/2015,SydneyAirport,17.7,23.8,0,3.8,11.5,50,13,35,65,1011.9,1011.1,1,2,No
24/11/2015,SydneyAirport,18.1,26.7,0,8,11.4,57,6,37,54,1017.3,1013.6,4,1,No
25/11/2015,SydneyAirport,18.3,33.8,0,9,NA,63,11,28,51,1012.9,1007.3,1,0,No
26/11/2015,SydneyAirport,21,39.2,0,12.6,9.6,72,31,59,19,999.4,1000.1,1,2,No
27/11/2015,SydneyAirport,16.3,24.4,0,14.6,7.1,39,20,28,70,1016.4,1013.8,7,4,No
28/11/2015,SydneyAirport,16.8,24.6,0.2,7.4,0.3,43,26,30,58,1016.8,1016,8,8,No
29/11/2015,SydneyAirport,20,27.8,0.8,6.4,7.1,54,30,28,65,1013.5,1009.4,7,2,No
30/11/2015,SydneyAirport,18.2,28.5,0,7.4,11.1,57,13,33,65,1012.5,1008.4,4,1,No
1/12/2015,SydneyAirport,20,37.9,0,8,10.4,65,11,31,35,1010.1,1006.1,1,5,No
2/12/2015,SydneyAirport,18.7,20.4,0,14.2,5.3,67,31,50,76,1015.1,1017.3,7,7,No
3/12/2015,SydneyAirport,16.9,23.4,0.2,9.2,8.1,31,17,24,51,1027.2,1026.1,7,5,No
4/12/2015,SydneyAirport,15.5,24.2,0,6.4,9.3,33,11,22,53,1026.4,1024.1,4,3,No
5/12/2015,SydneyAirport,15.8,27.5,0,8,NA,44,13,31,49,1022.6,1018.5,1,1,No
6/12/2015,SydneyAirport,17.8,27.8,0,9,12.7,41,9,28,50,1020.5,1017.6,3,5,No
7/12/2015,SydneyAirport,19.1,26.7,0,9.2,7.9,37,13,26,58,1021.4,1019.9,7,7,No
8/12/2015,SydneyAirport,20.8,26.4,0,7.6,0.3,50,31,20,65,1018.5,1015.6,7,7,No
9/12/2015,SydneyAirport,21.5,33.3,1,4.6,8.6,54,17,30,56,1014,1011.6,5,3,No
10/12/2015,SydneyAirport,19.3,26.5,3.6,10,6.4,54,13,22,71,1015.9,1011.4,7,3,Yes
11/12/2015,SydneyAirport,20.7,37,0,6.4,8.8,69,17,35,39,1005.8,1001.1,3,7,No
12/12/2015,SydneyAirport,18.2,23,0,12.2,5.8,41,19,28,53,1014.9,1015.3,3,4,No
13/12/2015,SydneyAirport,18.2,26.4,0,7.6,6.5,52,26,39,52,1019.3,1015.9,5,7,No
14/12/2015,SydneyAirport,18,29.2,0,8,13.1,33,6,22,59,1015.2,1013.4,3,3,No
15/12/2015,SydneyAirport,20.3,28.6,0,10,5.7,50,17,33,62,1015.2,1012.3,6,8,No
16/12/2015,SydneyAirport,20.7,24.6,1.2,5.4,1.8,102,33,15,75,1014.6,1016.7,7,8,Yes
17/12/2015,SydneyAirport,15.6,27.6,5.6,NA,12,43,9,35,62,1018.5,1016.6,4,1,Yes
18/12/2015,SydneyAirport,20.2,29.9,0,13.6,12.3,56,11,39,47,1016.7,1013.6,0,1,No
19/12/2015,SydneyAirport,20.5,33.4,0,9.4,13.2,61,13,37,45,1014.4,1012.2,1,1,No
20/12/2015,SydneyAirport,19.3,32,0,13,NA,76,11,46,52,1013.3,1008,1,1,No
21/12/2015,SydneyAirport,22.3,27,0,14,3.6,54,17,43,74,1014.8,1017.2,6,8,No
22/12/2015,SydneyAirport,18,21.7,22.8,4.4,0,46,30,15,92,1023.3,1021.6,8,8,Yes
23/12/2015,SydneyAirport,17.2,23.8,29.2,3.6,4.5,35,19,24,63,1019.6,1017.9,7,7,Yes
24/12/2015,SydneyAirport,18.1,25.4,0,5,9.5,39,24,22,54,1020,1018.9,4,2,No
25/12/2015,SydneyAirport,17.6,26.6,0,7,9.6,41,9,28,45,1018.6,1015.3,5,4,No
26/12/2015,SydneyAirport,19.6,28.1,1,7.4,6.1,54,17,31,76,1009.7,1005.9,5,7,No
27/12/2015,SydneyAirport,16.5,20.6,2.2,8.8,5.7,74,41,39,72,1016.7,1018.5,8,1,Yes
28/12/2015,SydneyAirport,15.1,21.4,0.4,5.8,4.8,52,31,24,67,1023.7,1023.2,7,7,No
29/12/2015,SydneyAirport,16.3,23.8,0,7.4,12.5,37,24,26,49,1022.6,1020.9,6,1,No
30/12/2015,SydneyAirport,14.9,24.9,0,7.4,13.1,30,11,22,53,1020,1018.7,0,1,No
31/12/2015,SydneyAirport,18.1,28.7,0,8,12.7,44,9,31,52,1019.4,1016.6,1,5,No
1/01/2016,SydneyAirport,18.6,26.5,0,11,12.3,41,9,28,55,1016.4,1013.6,6,4,No
2/01/2016,SydneyAirport,18.1,25.3,0,6.8,3.3,31,6,19,63,1013.4,1012.5,7,7,No
3/01/2016,SydneyAirport,19.9,24.3,0,8,0,56,26,30,70,1015.2,1014.5,8,8,No
4/01/2016,SydneyAirport,20.2,25.4,3.6,6.4,0.7,48,13,20,90,1016.9,1016.5,8,8,Yes
5/01/2016,SydneyAirport,17.6,21,51.2,0,0,54,24,31,87,1016.9,1014.9,8,8,Yes
6/01/2016,SydneyAirport,17.2,19.2,35.6,8,0,63,28,31,94,1012.4,1011.7,8,8,Yes
7/01/2016,SydneyAirport,16.9,22.3,36.4,2,7.6,65,35,39,82,1014.1,1015.8,7,7,Yes
8/01/2016,SydneyAirport,15.8,25.8,0,6.6,12.1,31,13,22,49,1020,1019,NA,1,No
9/01/2016,SydneyAirport,18.7,26,0,7,8.6,35,7,26,59,1021.9,1018.6,5,6,No
10/01/2016,SydneyAirport,19.1,28.8,0,8,12.2,50,13,30,57,1020.3,1017.2,3,1,No
11/01/2016,SydneyAirport,21.1,34.6,0,9,12.1,43,13,30,55,1013.2,1008.7,1,1,No
12/01/2016,SydneyAirport,23.7,33.6,0,10.6,4.4,70,13,37,68,1010.2,1012.4,6,7,No
13/01/2016,SydneyAirport,21.1,31.1,0,6,11,46,4,28,63,1019.6,1015.9,3,1,No
14/01/2016,SydneyAirport,22.9,40.6,0,8.4,NA,120,13,28,45,1011.5,1007.4,1,7,No
15/01/2016,SydneyAirport,14.3,20.4,27.4,12.2,2.7,69,19,39,83,1024.6,1024.1,8,7,Yes
16/01/2016,SydneyAirport,14.4,22.9,7,6,7.2,52,19,24,57,1027,1026.3,7,5,Yes
17/01/2016,SydneyAirport,16.3,25.1,0.4,5.6,11.8,37,24,20,61,1025.2,1022.8,6,4,No
18/01/2016,SydneyAirport,17.2,27.6,0,7,13.5,39,9,24,59,1020.6,1017.5,2,2,No
19/01/2016,SydneyAirport,19.1,33.3,0,8,13,44,17,24,51,1017.3,1012.8,3,3,No
20/01/2016,SydneyAirport,22.2,40.3,0,11.8,10,56,9,26,32,1012.4,1009.3,1,6,No
21/01/2016,SydneyAirport,23.4,37.8,0,11.6,6.9,65,7,30,45,1010.4,1006.8,5,4,No
22/01/2016,SydneyAirport,22.7,26.9,22.8,10.4,1.4,43,19,17,86,1010.8,1006.1,7,7,Yes
23/01/2016,SydneyAirport,22.5,24.7,22.6,3.4,9.5,52,31,39,79,1006.9,1008.7,3,6,Yes
24/01/2016,SydneyAirport,20.2,25.3,1,6.6,0.6,37,17,17,74,1013.5,1012.1,8,7,No
25/01/2016,SydneyAirport,21.1,25,0,4.6,0,35,17,17,76,1014.5,1013.3,8,8,No
26/01/2016,SydneyAirport,20.1,27.5,17.6,2.4,8.7,37,9,22,72,1017.8,1017.2,8,4,Yes
27/01/2016,SydneyAirport,20.2,26.4,3.6,9.8,0.5,48,13,22,68,1016.2,1013.9,6,8,Yes
28/01/2016,SydneyAirport,21.6,29.4,3.6,5.6,6.7,41,19,19,65,1008,1004.4,7,7,Yes
29/01/2016,SydneyAirport,22.1,29.9,0,5,8.2,50,19,20,80,1003.3,1001.7,3,7,No
30/01/2016,SydneyAirport,19.7,26.3,6.2,3,3,67,13,20,87,1004.9,1003,8,7,Yes
31/01/2016,SydneyAirport,18.8,31.8,23.8,5.8,10,43,13,22,51,1004.3,1003.4,1,5,Yes
1/02/2016,SydneyAirport,20.6,24.8,0,8,7.4,48,15,17,65,1004.3,1001.1,5,4,No
2/02/2016,SydneyAirport,16.4,26.1,2.2,5,12.9,35,17,20,56,1006.4,1004.1,2,3,Yes
3/02/2016,SydneyAirport,19.9,31,0,7.6,10.7,50,11,31,50,1003.6,1001.9,5,4,No
4/02/2016,SydneyAirport,19.1,23.7,8.2,7.6,0.8,74,37,54,74,1012,1012.7,8,7,Yes
5/02/2016,SydneyAirport,19.8,23.9,1.6,9.6,6.8,61,35,37,65,1017.4,1017.8,6,5,Yes
6/02/2016,SydneyAirport,19.8,26.7,0.8,8.8,8.1,46,20,26,68,1018.2,1017,7,3,No
7/02/2016,SydneyAirport,20.4,26.5,0.4,7.2,10.1,41,15,22,61,1018,1016.6,5,3,No
8/02/2016,SydneyAirport,19.4,27.1,0,4.6,12.6,30,11,20,69,1019.1,1018,2,1,No
9/02/2016,SydneyAirport,21.5,26.7,0.4,9.8,10.3,52,31,24,67,1020.8,1019.7,6,1,No
10/02/2016,SydneyAirport,20.4,30,0,7.6,12.7,48,11,31,52,1016.6,1012.6,2,1,No
11/02/2016,SydneyAirport,20.4,27.9,0,10.4,9.6,35,11,24,64,1015.7,1014.1,3,7,No
12/02/2016,SydneyAirport,21.5,29.2,0,6.4,12,41,9,30,61,1017,1014.8,2,1,No
13/02/2016,SydneyAirport,22.4,30.6,0,8.8,12.1,52,17,31,54,1014.5,1011,1,1,No
14/02/2016,SydneyAirport,21.4,36.9,0,9.6,10.4,52,13,35,70,1008.4,1005.8,1,5,No
15/02/2016,SydneyAirport,22.4,27.3,0,8,6.9,35,15,22,74,1011.8,1007.7,7,3,No
16/02/2016,SydneyAirport,21.1,26.5,0,7,10.8,48,22,35,54,1009.1,1008.9,1,2,No
17/02/2016,SydneyAirport,18.9,24,0,8.8,10.4,52,28,24,58,1011.4,1008.7,3,1,No
18/02/2016,SydneyAirport,17.9,26.7,0,8,11.7,33,15,20,60,1010,1008.7,3,1,No
19/02/2016,SydneyAirport,21.5,31.9,0,8,11.1,43,15,28,60,1012.3,1009.5,4,1,No
20/02/2016,SydneyAirport,22.9,27.9,0,9.4,5.9,59,37,31,79,1017.7,1018.3,7,5,No
21/02/2016,SydneyAirport,20.6,26.7,26.8,8.2,4.8,46,30,24,85,1025.2,1024.6,6,4,Yes
22/02/2016,SydneyAirport,21.5,31.1,0,3.8,11.6,41,9,28,65,1025.3,1021.7,1,6,No
23/02/2016,SydneyAirport,22.3,31.1,0,9.4,12.4,48,11,26,52,1021.2,1017.3,1,1,No
24/02/2016,SydneyAirport,22.1,32,0,11,12.3,57,20,24,52,1015.9,1012.7,0,1,No
25/02/2016,SydneyAirport,22.5,37.8,0,8.4,12.2,48,13,20,50,1012.3,1008.8,0,0,No
26/02/2016,SydneyAirport,23.2,27.5,0,12.2,5.2,78,44,24,74,1015,1015.5,1,7,No
27/02/2016,SydneyAirport,22.2,28.5,0,6,10,35,15,24,56,1019.3,1019,7,5,No
28/02/2016,SydneyAirport,20.7,27.9,0,8,10.1,33,13,22,57,1018.8,1017.1,1,1,No
29/02/2016,SydneyAirport,21,24.9,0,11.2,5.7,39,24,30,82,1021.3,1020.7,7,5,No
1/03/2016,SydneyAirport,21.3,30.2,0,4.2,7.7,39,9,28,61,1022,1019.6,4,1,No
2/03/2016,SydneyAirport,20.9,30.6,0,7.8,10.7,54,17,31,55,1021.1,1018.6,7,7,No
3/03/2016,SydneyAirport,22.8,31,0,8.2,10.2,57,19,37,61,1021.2,1019.2,3,4,No
4/03/2016,SydneyAirport,23.4,30.4,0,9.6,10.1,48,15,35,61,1022,1020,7,2,No
5/03/2016,SydneyAirport,20,30,0,9.2,10.6,48,22,37,53,1021.6,1019.1,1,1,No
6/03/2016,SydneyAirport,19.6,29.9,0,9.8,10.5,54,17,35,57,1022.9,1021,2,1,No
7/03/2016,SydneyAirport,20.4,30.4,0,8,11.8,50,0,28,67,1021.5,1018.6,2,1,No
8/03/2016,SydneyAirport,23,29.8,0,8.8,10.8,41,24,30,57,1023.3,1022.4,1,3,No
9/03/2016,SydneyAirport,22,31.7,0,9.2,10.1,56,17,30,59,1021.5,1017.6,4,4,No
10/03/2016,SydneyAirport,21.7,25.3,0,8,6.5,46,9,28,88,1019.7,1019,7,7,No
11/03/2016,SydneyAirport,22.6,29.5,0,5.8,2.3,41,9,28,69,1020.2,1017.9,8,7,No
12/03/2016,SydneyAirport,21.8,30.9,0,4.6,10.7,52,9,30,63,1019.5,1017.6,1,2,No
13/03/2016,SydneyAirport,23.2,29.6,0,9,7.7,39,19,31,56,1020.5,1017.7,4,7,No
14/03/2016,SydneyAirport,21.6,29.9,0,7.2,4.9,48,9,26,84,1016.2,1014.6,7,6,No
15/03/2016,SydneyAirport,19.5,23.9,29.8,7,4.5,54,26,37,82,1019.4,1018.5,7,6,Yes
16/03/2016,SydneyAirport,19.5,24,14.2,6,7.6,50,22,31,76,1019.7,1018.1,8,4,Yes
17/03/2016,SydneyAirport,19.5,27,9.8,5.2,7.5,33,9,24,71,1017,1012.7,7,4,Yes
18/03/2016,SydneyAirport,20.1,29.1,0,5.6,4.4,54,17,35,65,1003.4,996.8,7,7,No
19/03/2016,SydneyAirport,15.2,21.6,1,5.4,11,48,19,28,44,1010.9,1011.4,1,1,No
20/03/2016,SydneyAirport,17.5,21,0,7.8,3.4,52,30,26,79,1017.5,1016.8,7,8,No
21/03/2016,SydneyAirport,15.4,20.3,42.4,5.8,2.7,52,11,37,87,1018.9,1016.5,8,7,Yes
22/03/2016,SydneyAirport,14.4,21.3,20.8,2.8,6.9,57,31,39,72,1017.5,1015.6,3,7,Yes
23/03/2016,SydneyAirport,14.7,25,2,4.2,9.5,30,11,17,59,1018.2,1016.8,1,3,Yes
24/03/2016,SydneyAirport,16.7,29.4,0,5.2,9.3,35,11,24,47,1020.7,1018.7,6,3,No
25/03/2016,SydneyAirport,19.9,25.4,0,6.8,0.3,44,13,13,63,1018.7,1016.1,7,7,No
26/03/2016,SydneyAirport,17.5,26.3,0,3,10.2,31,9,15,65,1018.6,1015.9,2,2,No
27/03/2016,SydneyAirport,19.7,25.5,0,4,5.7,37,20,24,72,1018.3,1017,5,6,No
28/03/2016,SydneyAirport,19.3,24.4,29.2,5.8,4.1,43,28,22,81,1018.9,1015.6,6,6,Yes
29/03/2016,SydneyAirport,20.3,22,0,4,0,50,30,26,91,1017.4,1016,7,8,No
30/03/2016,SydneyAirport,18.9,27.8,6.6,1.4,7.5,41,13,22,57,1015,1011.9,1,6,Yes
31/03/2016,SydneyAirport,16.9,23,0,6.8,10.6,56,22,31,55,1017,1016.3,1,2,No
1/04/2016,SydneyAirport,17,27.1,0,5.4,10.2,43,13,28,58,1019.1,1014.9,3,1,No
2/04/2016,SydneyAirport,17.7,30.4,0,6.8,10.3,43,15,24,35,1016.3,1014.6,7,3,No
3/04/2016,SydneyAirport,19.3,24.3,0.4,6.8,6.7,43,24,17,71,1024.6,1022.1,6,2,No
4/04/2016,SydneyAirport,18.4,24.3,19,3.4,0.8,41,9,15,85,1023.1,1019.6,8,7,Yes
5/04/2016,SydneyAirport,18.1,27.3,2.2,3,10.4,63,13,33,59,1019.9,1014.8,1,3,Yes
6/04/2016,SydneyAirport,19.3,34.7,0,6.8,10.6,52,13,31,50,1015.7,1011,1,1,No
7/04/2016,SydneyAirport,19.6,20.5,0,8.4,0,54,31,22,59,1023.1,1022.3,8,7,No
8/04/2016,SydneyAirport,17.9,21.7,0,4,0,24,13,7,70,1023.6,1021.3,8,8,No
9/04/2016,SydneyAirport,16.2,23.2,0.2,1.2,9.5,30,13,17,61,1021.9,1018.8,2,7,No
10/04/2016,SydneyAirport,15.8,28,0,3.8,9.6,31,11,26,52,1019.6,1015.2,5,3,No
11/04/2016,SydneyAirport,14.7,24.1,0,6.4,9.4,41,26,22,49,1017.4,1016.5,3,6,No
12/04/2016,SydneyAirport,17.8,21.5,7.6,5.6,5.7,41,19,28,72,1023,1021.8,7,5,Yes
13/04/2016,SydneyAirport,16.2,23.5,0.8,4.2,8.3,35,15,19,69,1027.3,1026.3,6,2,No
14/04/2016,SydneyAirport,15.7,24.2,0.2,3.4,2.4,41,15,20,71,1030.4,1027.4,7,7,No
15/04/2016,SydneyAirport,16.6,26.3,0.2,3.4,9.9,39,11,30,56,1026.3,1021.5,6,5,No
16/04/2016,SydneyAirport,16.8,27.1,0,5,9.3,37,11,13,55,1021,1017.7,6,7,No
17/04/2016,SydneyAirport,18.8,21.7,0.4,4.6,3.2,52,28,31,78,1022.1,1020.5,7,7,No
18/04/2016,SydneyAirport,14.7,22.1,2.4,3,7.6,43,19,30,82,1021.8,1019.2,6,7,Yes
19/04/2016,SydneyAirport,17,22.8,36.2,5,6.9,35,9,19,81,1021.6,1020.2,3,7,Yes
20/04/2016,SydneyAirport,16.8,25,0,3.4,10.3,26,9,17,70,1024.5,1021.9,3,2,No
21/04/2016,SydneyAirport,17.5,27,0,3.4,10.5,31,11,28,68,1023,1018.7,2,5,No
22/04/2016,SydneyAirport,17.4,23.4,0,4,7.1,50,11,31,74,1019.9,1019.1,1,7,No
23/04/2016,SydneyAirport,16.5,21,4,3.4,1.3,67,39,43,85,1024.2,1024.4,7,6,Yes
24/04/2016,SydneyAirport,15.7,22,7.4,2.6,9.9,46,26,20,54,1029.9,1029.3,5,3,Yes
25/04/2016,SydneyAirport,12.6,21.9,0,4.8,10.4,24,9,15,61,1031.9,1029.4,1,1,No
26/04/2016,SydneyAirport,13.9,23.2,0,2.8,9.6,31,9,22,64,1030.8,1027.5,3,3,No
27/04/2016,SydneyAirport,15.3,25.3,0,2.8,10.7,41,11,33,62,1028,1023.5,1,2,No
28/04/2016,SydneyAirport,15.9,27.2,0,5.2,7.7,28,13,15,59,1024.8,1021.2,7,1,No
29/04/2016,SydneyAirport,16.1,26.5,0,4.8,4.6,30,11,19,67,1022.8,1018.3,4,8,No
30/04/2016,SydneyAirport,18.8,26.9,0,3.4,4.5,37,11,9,63,1018.4,1015.5,8,6,No
1/05/2016,SydneyAirport,17.2,28.1,2.2,3.4,4.7,56,30,30,68,1012.9,1008.9,7,5,Yes
2/05/2016,SydneyAirport,14,23.8,0,4.8,6.1,31,13,15,51,1017.2,1012.1,0,7,No
3/05/2016,SydneyAirport,12.2,26.9,0,3.4,10.4,41,9,28,33,1012.6,1006.1,1,0,No
4/05/2016,SydneyAirport,15.4,25.8,0,8,10.2,28,13,19,44,1015.3,1014,1,2,No
5/05/2016,SydneyAirport,13.5,24.5,0,4,10.1,33,11,26,45,1020.6,1016.7,1,1,No
6/05/2016,SydneyAirport,13.6,25.1,0,3.4,9.9,26,17,15,50,1019.5,1017.1,4,1,No
7/05/2016,SydneyAirport,12.2,24.5,0,5.6,8.7,26,13,19,63,1021.1,1018.3,0,6,No
8/05/2016,SydneyAirport,16.2,21.8,0,1.4,0,22,11,6,77,1018.4,1013.7,7,7,No
9/05/2016,SydneyAirport,17.9,23.4,1.8,1,0,44,11,26,75,1008.6,1003.2,7,7,Yes
10/05/2016,SydneyAirport,17.1,25.2,0.4,4.4,9.7,70,33,46,37,1006.2,1004.1,1,1,No
11/05/2016,SydneyAirport,12.9,23.7,0,8,7.5,50,13,24,33,1015.4,1012.2,1,6,No
12/05/2016,SydneyAirport,13.1,25,0,6,9.1,46,17,28,38,1014.5,1013.8,2,6,No
13/05/2016,SydneyAirport,13.5,26.1,0,4,10,39,19,13,44,1021.5,1019.4,1,1,No
14/05/2016,SydneyAirport,11.9,26.4,0,7.2,10.2,31,17,9,39,1023.6,1019.6,0,0,No
15/05/2016,SydneyAirport,12.4,26,0,2.2,5.2,33,7,11,35,1017.5,1013.3,6,5,No
16/05/2016,SydneyAirport,12,24.5,0,3.2,9.1,37,0,30,56,1021.2,1017.3,1,1,No
17/05/2016,SydneyAirport,14.4,28.9,0,4.8,8.9,35,11,19,33,1016.8,1014.1,2,1,No
18/05/2016,SydneyAirport,12.8,22.4,0,6.6,3,50,15,9,37,1018.8,1015,7,7,No
19/05/2016,SydneyAirport,11.8,23.8,0,4,9.9,48,26,33,36,1017.9,1013.1,0,1,No
20/05/2016,SydneyAirport,12,22.6,0,4,9.2,39,26,17,53,1020.1,1019.3,0,1,No
21/05/2016,SydneyAirport,13.8,21.2,0,3.4,4.4,20,13,11,61,1027.1,1023.9,6,7,No
22/05/2016,SydneyAirport,13.8,23.7,0,2,9.1,28,13,15,67,1024.3,1020.1,1,4,No
23/05/2016,SydneyAirport,13.2,28.3,0,4,9.2,65,9,46,56,1013.7,1012.6,3,1,No
24/05/2016,SydneyAirport,11.4,22.3,0,7.6,9.9,63,19,26,31,1018.2,1013.6,1,2,No
25/05/2016,SydneyAirport,9.8,21.7,0,3.2,8.7,35,22,6,33,1017.7,1013.3,4,7,No
26/05/2016,SydneyAirport,12.7,21.8,0.6,4.6,4.8,48,19,30,46,1006.4,1000.1,7,2,No
27/05/2016,SydneyAirport,12,18.6,0,4,9.9,70,35,41,31,1003.5,1001.9,1,1,No
28/05/2016,SydneyAirport,8.9,15.2,0,5.6,2.1,35,9,13,71,1007.2,1006.2,6,6,No
29/05/2016,SydneyAirport,7.7,18.9,4.6,1.6,9.8,44,20,15,42,1017.1,1016.5,1,1,Yes
30/05/2016,SydneyAirport,7.4,18,0,2.6,9.5,39,19,17,49,1025.4,1024.2,1,1,No
31/05/2016,SydneyAirport,8.8,16.5,3.8,2.2,1.7,39,13,15,86,1029.5,1027.4,7,7,Yes
1/06/2016,SydneyAirport,12,16.8,6.2,0.6,1.4,39,13,15,87,1028.9,1026.4,7,7,Yes
2/06/2016,SydneyAirport,11.5,18,0,2.4,8.7,39,13,22,70,1026.8,1024.4,2,7,No
3/06/2016,SydneyAirport,11.8,18.8,0,2.4,1.3,46,2,17,80,1025.2,1021.6,7,7,No
4/06/2016,SydneyAirport,14.6,21.7,72,NA,0,98,30,44,90,1015.3,1009.3,8,8,Yes
5/06/2016,SydneyAirport,16,20.2,95.6,NA,0,83,50,61,90,1002.6,996.3,8,8,Yes
6/06/2016,SydneyAirport,13.9,18.2,67.8,12.6,2.2,56,31,31,49,999.9,998.4,7,7,Yes
